time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000038,0.002420,0.000000,0.002997,0.000000,0.064632,0.064683
0.000024,0.000151,0.000000,0.000187,0.000000,0.030442,0.030636
0.000035,0.000223,0.000000,0.000279,0.000000,0.058475,0.058832
0.000020,0.000129,0.000000,0.000162,0.000000,0.057322,0.057517
0.000026,0.000149,0.000000,0.000191,0.000000,0.075573,0.075792
0.000026,0.000154,0.000000,0.000192,0.000000,0.079524,0.079899
0.000023,0.000169,0.000000,0.000206,0.000000,0.040745,0.040943
0.000028,0.000189,0.000000,0.000233,0.000000,0.073920,0.074164
0.000039,0.000241,0.000000,0.000296,0.000000,0.153385,0.153776
0.000022,0.000138,0.000000,0.000169,0.000000,0.029045,0.029238
0.000024,0.000127,0.000000,0.000165,0.000000,0.026972,0.027205
0.000025,0.000121,0.000000,0.000151,0.000000,0.085403,0.085676
0.000035,0.000205,0.000000,0.000264,0.000000,0.264810,0.264993
0.000030,0.000192,0.000000,0.000239,0.000000,0.075393,0.075674
0.000034,0.000205,0.000000,0.000267,0.000000,0.068427,0.068769
0.000054,0.000306,0.000000,0.000403,0.000000,0.133521,0.134200
0.000030,0.000186,0.000000,0.000240,0.000000,0.070487,0.070774
0.000021,0.000154,0.000000,0.000221,0.000000,0.043692,0.043940
0.000020,0.000123,0.000000,0.000158,0.000000,0.081258,0.081600
0.000023,0.000160,0.000000,0.000198,0.000000,0.056061,0.056288
0.000030,0.000172,0.000000,0.000210,0.000000,0.083691,0.083916
0.000029,0.000180,0.000000,0.000230,0.000000,0.177550,0.178800
0.000029,0.000183,0.000000,0.000231,0.000000,0.074494,0.075346
0.000025,0.000139,0.000000,0.000173,0.000000,0.078568,0.078810
0.000018,0.000131,0.000000,0.000162,0.000000,0.075333,0.075541
0.000028,0.000172,0.000000,0.000222,0.000000,0.011914,0.012190
0.000020,0.000139,0.000000,0.000172,0.000000,0.026856,0.027049
0.000034,0.000357,0.000000,0.000428,0.000000,0.069156,0.069482
0.000052,0.000324,0.000000,0.000414,0.000000,0.073180,0.073524
0.000020,0.000116,0.000000,0.000148,0.000000,0.054791,0.054964
0.000017,0.000127,0.000000,0.000155,0.000000,0.054278,0.054449
0.000029,0.000217,0.000000,0.000273,0.000000,0.023662,0.023856
0.000033,0.000188,0.000000,0.000233,0.000000,0.071164,0.071445
0.000032,0.000182,0.000000,0.000234,0.000000,0.143786,0.143897
0.000033,0.000227,0.000000,0.000284,0.000000,0.062193,0.062595
0.000023,0.000152,0.000000,0.000187,0.000000,0.181088,0.182099
0.000042,0.000241,0.000000,0.000300,0.000000,0.099136,0.099547
0.000031,0.000179,0.000000,0.000220,0.000000,0.181343,0.182194
0.000033,0.000139,0.000000,0.000170,0.000000,0.075716,0.075954
0.000021,0.000127,0.000000,0.000161,0.000000,0.058363,0.058571
0.000030,0.000187,0.000000,0.000243,0.000000,0.073005,0.073319
0.000020,0.000128,0.000000,0.000157,0.000000,0.185588,0.186513
0.000032,0.000228,0.000000,0.000285,0.000000,0.071260,0.071532
0.000021,0.000167,0.000000,0.000201,0.000000,0.177294,0.178974
0.000019,0.000131,0.000000,0.000165,0.000000,0.171742,0.172729
0.000019,0.000133,0.000000,0.000164,0.000000,0.085902,0.086190
0.000017,0.000130,0.000000,0.000160,0.000000,0.048160,0.048361
0.000028,0.000170,0.000000,0.000218,0.000000,0.040587,0.040840
0.000079,0.000422,0.000000,0.000548,0.000000,0.085032,0.085279
0.000030,0.000185,0.000000,0.000230,0.000000,0.029031,0.029529
0.000056,0.000560,0.000000,0.000687,0.000000,0.019528,0.019889
0.000022,0.000132,0.000000,0.000167,0.000000,0.064348,0.064530
0.000030,0.000173,0.000000,0.000225,0.000000,0.071424,0.071740
0.000030,0.000187,0.000000,0.000240,0.000000,0.034297,0.034609
0.000033,0.000186,0.000000,0.000239,0.000000,0.158618,0.158746
0.000030,0.000187,0.000000,0.000232,0.000000,0.061919,0.062197
