time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000021,0.000120,0.000000,0.000152,0.000000,0.053287,0.053321
0.000062,0.000315,0.000000,0.000403,0.000000,0.097467,0.097541
0.000023,0.000133,0.000000,0.000162,0.000000,0.015722,0.015759
0.000021,0.000137,0.000000,0.000167,0.000000,0.043528,0.043567
0.000019,0.000108,0.000000,0.000137,0.000000,0.050803,0.051235
0.000021,0.000134,0.000000,0.000163,0.000000,0.020085,0.020119
0.000019,0.000134,0.000000,0.000162,0.000000,0.015630,0.015664
0.000020,0.000116,0.000000,0.000145,0.000000,0.028122,0.028157
0.000021,0.000159,0.000000,0.000191,0.000000,0.014903,0.014937
0.000021,0.000130,0.000000,0.000158,0.000000,0.047492,0.047527
0.000019,0.000134,0.000000,0.000164,0.000000,0.028315,0.028354
0.000021,0.000156,0.000000,0.000186,0.000000,0.018555,0.018588
0.000022,0.000125,0.000000,0.000152,0.000000,0.014136,0.014514
0.000020,0.000130,0.000000,0.000162,0.000000,0.044765,0.044798
0.000025,0.000144,0.000000,0.000182,0.000000,0.017090,0.017127
0.000027,0.000158,0.000000,0.000201,0.000000,0.025996,0.026029
0.000021,0.000120,0.000000,0.000152,0.000000,0.066317,0.066357
0.000021,0.000137,0.000000,0.000170,0.000000,0.015502,0.015534
0.000020,0.000108,0.000000,0.000135,0.000000,0.016230,0.016261
0.000027,0.000158,0.000000,0.000200,0.000000,0.020905,0.020942
0.000022,0.000133,0.000000,0.000163,0.000000,0.044276,0.044311
0.000023,0.000141,0.000000,0.000170,0.000000,0.038159,0.038189
0.000018,0.000123,0.000000,0.000153,0.000000,0.015350,0.015383
0.000020,0.000137,0.000000,0.000170,0.000000,0.017672,0.017704
0.000045,0.000305,0.000000,0.000391,0.000000,0.024613,0.024653
0.000019,0.000134,0.000000,0.000163,0.000000,0.015095,0.015130
0.000023,0.000138,0.000000,0.000166,0.000000,0.042435,0.042470
0.000021,0.000132,0.000000,0.000163,0.000000,0.047397,0.047433
0.000020,0.000131,0.000000,0.000160,0.000000,0.015583,0.015666
0.000023,0.000126,0.000000,0.000159,0.000000,0.015741,0.016165
0.000038,0.000189,0.000000,0.000239,0.000000,0.047325,0.047765
0.000018,0.000131,0.000000,0.000161,0.000000,0.016437,0.016469
0.000020,0.000136,0.000000,0.000167,0.000000,0.015203,0.015235
0.000030,0.000135,0.000000,0.000167,0.000000,0.015838,0.015872
0.000018,0.000115,0.000000,0.000142,0.000000,0.040406,0.040440
0.000020,0.000141,0.000000,0.000174,0.000000,0.044467,0.044502
0.000020,0.000116,0.000000,0.000147,0.000000,0.030221,0.030254
0.000031,0.000168,0.000000,0.000222,0.000000,0.052934,0.053004
0.000027,0.000154,0.000000,0.000195,0.000000,0.022309,0.022906
0.000021,0.000129,0.000000,0.000160,0.000000,0.015767,0.015801
0.000019,0.000141,0.000000,0.000173,0.000000,0.033829,0.033863
0.000020,0.000130,0.000000,0.000159,0.000000,0.031525,0.032007
0.000019,0.000130,0.000000,0.000162,0.000000,0.019323,0.019358
0.000019,0.000130,0.000000,0.000159,0.000000,0.062049,0.062087
0.000023,0.000136,0.000000,0.000165,0.000000,0.014933,0.014967
0.000023,0.000155,0.000000,0.000192,0.000000,0.073610,0.074023
0.000024,0.000135,0.000000,0.000168,0.000000,0.020004,0.020401
0.000018,0.000128,0.000000,0.000156,0.000000,0.015262,0.015295
0.000022,0.000136,0.000000,0.000166,0.000000,0.040385,0.040813
0.000020,0.000135,0.000000,0.000168,0.000000,0.018478,0.018513
0.000020,0.000119,0.000000,0.000152,0.000000,0.015174,0.015206
0.000021,0.000121,0.000000,0.000148,0.000000,0.061678,0.061716
0.000018,0.000114,0.000000,0.000142,0.000000,0.044428,0.044467
0.000022,0.000134,0.000000,0.000167,0.000000,0.015601,0.015636
0.000020,0.000135,0.000000,0.000164,0.000000,0.015297,0.015718
0.000021,0.000148,0.000000,0.000182,0.000000,0.060979,0.061007
0.000020,0.000123,0.000000,0.000151,0.000000,0.015502,0.015537
0.000019,0.000132,0.000000,0.000160,0.000000,0.015712,0.015745
0.000021,0.000109,0.000000,0.000141,0.000000,0.017982,0.018017
0.000023,0.000135,0.000000,0.000164,0.000000,0.020136,0.020169
0.000019,0.000122,0.000000,0.000151,0.000000,0.083861,0.083906
0.000018,0.000126,0.000000,0.000154,0.000000,0.044401,0.045014
0.000024,0.000119,0.000000,0.000151,0.000000,0.165979,0.166076
0.000018,0.000130,0.000000,0.000159,0.000000,0.048466,0.048503
0.000021,0.000134,0.000000,0.000166,0.000000,0.019170,0.019203
0.000022,0.000134,0.000000,0.000166,0.000000,0.152669,0.152763
0.000022,0.000136,0.000000,0.000165,0.000000,0.015757,0.015793
0.000069,0.000208,0.000000,0.000250,0.000000,0.065401,0.065447
0.000019,0.000135,0.000000,0.000165,0.000000,0.037393,0.037429
0.000024,0.000138,0.000000,0.000175,0.000000,0.075454,0.075908
0.000020,0.000136,0.000000,0.000164,0.000000,0.068778,0.068812
0.000022,0.000126,0.000000,0.000156,0.000000,0.016835,0.016869
0.000023,0.000119,0.000000,0.000151,0.000000,0.076428,0.076471
0.000020,0.000135,0.000000,0.000166,0.000000,0.054220,0.054623
0.000018,0.000117,0.000000,0.000146,0.000000,0.034299,0.034328
0.000019,0.000129,0.000000,0.000162,0.000000,0.040911,0.040945
0.000020,0.000131,0.000000,0.000163,0.000000,0.049447,0.049484
0.000019,0.000122,0.000000,0.000149,0.000000,0.016630,0.016665
0.000020,0.000123,0.000000,0.000151,0.000000,0.015023,0.015057
0.000021,0.000130,0.000000,0.000158,0.000000,0.064024,0.064061
0.000020,0.000128,0.000000,0.000161,0.000000,0.015404,0.015815
0.000022,0.000124,0.000000,0.000153,0.000000,0.034667,0.034698
0.000032,0.000187,0.000000,0.000238,0.000000,0.020228,0.020269
0.000018,0.000127,0.000000,0.000156,0.000000,0.033443,0.033479
0.000027,0.000126,0.000000,0.000154,0.000000,0.098868,0.099260
0.000021,0.000131,0.000000,0.000161,0.000000,0.068198,0.068812
0.000020,0.000130,0.000000,0.000162,0.000000,0.031546,0.031579
0.000022,0.000146,0.000000,0.000179,0.000000,0.054517,0.054548
0.000018,0.000133,0.000000,0.000163,0.000000,0.014500,0.014535
0.000020,0.000125,0.000000,0.000157,0.000000,0.016190,0.016221
0.000021,0.000136,0.000000,0.000165,0.000000,0.016843,0.016882
0.000020,0.000134,0.000000,0.000164,0.000000,0.017351,0.017381
0.000021,0.000120,0.000000,0.000151,0.000000,0.029040,0.029075
0.000018,0.000135,0.000000,0.000164,0.000000,0.015595,0.015628
0.000023,0.000157,0.000000,0.000195,0.000000,0.022333,0.022366
0.000021,0.000130,0.000000,0.000158,0.000000,0.015352,0.015385
0.000020,0.000130,0.000000,0.000164,0.000000,0.014389,0.014422
0.000030,0.000155,0.000000,0.000201,0.000000,0.018929,0.019123
0.000023,0.000142,0.000000,0.000173,0.000000,0.018985,0.019477
0.000020,0.000135,0.000000,0.000168,0.000000,0.014284,0.014668
0.000023,0.000137,0.000000,0.000165,0.000000,0.016059,0.016091
0.000027,0.000153,0.000000,0.000198,0.000000,0.021290,0.021334
0.000020,0.000133,0.000000,0.000164,0.000000,0.014446,0.014906
0.000026,0.000157,0.000000,0.000195,0.000000,0.019090,0.019132
0.000020,0.000133,0.000000,0.000162,0.000000,0.014483,0.014521
0.000021,0.000130,0.000000,0.000159,0.000000,0.015722,0.016951
0.000022,0.000132,0.000000,0.000162,0.000000,0.038237,0.038273
0.000020,0.000131,0.000000,0.000161,0.000000,0.059395,0.059430
0.000017,0.000130,0.000000,0.000159,0.000000,0.015600,0.016047
0.000024,0.000137,0.000000,0.000167,0.000000,0.042396,0.042581
0.000019,0.000233,0.000000,0.000275,0.000000,0.015082,0.015118
0.000020,0.000132,0.000000,0.000164,0.000000,0.099730,0.103226
0.000022,0.000145,0.000000,0.000176,0.000000,0.070414,0.070457
0.000025,0.000280,0.000000,0.000329,0.000000,0.021750,0.021785
0.000019,0.000140,0.000000,0.000172,0.000000,0.016253,0.016288
0.000018,0.000118,0.000000,0.000147,0.000000,0.014392,0.014493
0.000019,0.000124,0.000000,0.000154,0.000000,0.047049,0.047083
0.000020,0.000136,0.000000,0.000165,0.000000,0.049263,0.049296
0.000020,0.000129,0.000000,0.000161,0.000000,0.056307,0.056343
0.000068,0.000422,0.000000,0.000547,0.000000,0.072050,0.072149
0.000020,0.000125,0.000000,0.000155,0.000000,0.015682,0.015716
0.000019,0.000127,0.000000,0.000155,0.000000,0.078222,0.078708
0.000021,0.000131,0.000000,0.000164,0.000000,0.014882,0.014915
0.000022,0.000133,0.000000,0.000162,0.000000,0.033009,0.033043
0.000017,0.000125,0.000000,0.000154,0.000000,0.016254,0.016286
0.000028,0.000142,0.000000,0.000185,0.000000,0.018056,0.018090
0.000022,0.000129,0.000000,0.000160,0.000000,0.014458,0.014488
0.000018,0.000127,0.000000,0.000155,0.000000,0.039605,0.039641
0.000017,0.000128,0.000000,0.000158,0.000000,0.015199,0.015231
0.000018,0.000128,0.000000,0.000156,0.000000,0.015232,0.015265
0.000019,0.000130,0.000000,0.000159,0.000000,0.043034,0.043418
0.000020,0.000203,0.000000,0.000237,0.000000,0.061703,0.061737
0.000019,0.000133,0.000000,0.000166,0.000000,0.015490,0.015986
0.000019,0.000128,0.000000,0.000157,0.000000,0.017329,0.017361
0.000018,0.000136,0.000000,0.000173,0.000000,0.015580,0.015621
0.000017,0.000124,0.000000,0.000152,0.000000,0.016258,0.016290
0.000025,0.000171,0.000000,0.000213,0.000000,0.019704,0.019918
0.000018,0.000128,0.000000,0.000156,0.000000,0.034895,0.035031
0.000021,0.000134,0.000000,0.000169,0.000000,0.068164,0.068261
0.000018,0.000148,0.000000,0.000177,0.000000,0.016617,0.016947
0.000020,0.000129,0.000000,0.000162,0.000000,0.016190,0.016223
0.000023,0.000153,0.000000,0.000191,0.000000,0.019150,0.019331
0.000020,0.000127,0.000000,0.000156,0.000000,0.014580,0.014616
0.000028,0.000161,0.000000,0.000199,0.000000,0.026230,0.026264
0.000058,0.000239,0.000000,0.000296,0.000000,0.024570,0.024608
0.000021,0.000133,0.000000,0.000163,0.000000,0.015614,0.016032
0.000025,0.000141,0.000000,0.000171,0.000000,0.041459,0.041492
0.000019,0.000133,0.000000,0.000166,0.000000,0.034033,0.034457
0.000021,0.000128,0.000000,0.000155,0.000000,0.014686,0.014721
0.000028,0.000168,0.000000,0.000215,0.000000,0.059626,0.060387
0.000022,0.000136,0.000000,0.000169,0.000000,0.077364,0.077458
0.000020,0.000119,0.000000,0.000146,0.000000,0.015616,0.015651
0.000020,0.000122,0.000000,0.000150,0.000000,0.084720,0.085978
0.000022,0.000123,0.000000,0.000155,0.000000,0.091108,0.091152
0.000019,0.000129,0.000000,0.000159,0.000000,0.015394,0.015428
